"TOA5","CR1000_HA07","CR1000","43363","CR1000.Std.22","CPU:Nyack_Met corrected_5_15_12.CR1","34329","Met"
"TIMESTAMP","RECORD","AirTC","RH","BP_mmHg","PAR_Den","SlrkW","Soil_T_C","VW","PA_uS","WindSpeed","WindDir","WindSpeed_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_mm_Tot","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn"
"TS","RN","Deg C","%","mmHg","umol/s/m^2","kW/m^2","Deg C","","uSec","kph","Degrees","kph","Deg","Deg","mm","Deg C","Deg C","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","WVc","WVc","WVc","Tot","Max","TMx","Min","TMn"
"2012-06-02 16:00:00",436,15.34,54.59,757,1453,0.703,9.74,0.318,28.35,8.27,182.9,7.61,223.2,41.11,0.25,15.44,"2012-06-02 15:40:00",14.12,"2012-06-02 15:10:00"
"2012-06-02 17:00:00",437,11.59,90.4,757.6,77.27,0.033,9.78,0.319,28.37,0,331.9,2.87,238.1,12.6,1.5,14.89,"2012-06-02 16:30:00",11.59,"2012-06-02 17:00:00"
"2012-06-02 18:00:00",438,11.12,94.9,757.7,113.4,0.053,9.87,0.332,28.78,9.4,336.6,4.535,341.2,15.77,5.5,11.16,"2012-06-02 17:10:00",10.89,"2012-06-02 17:40:00"
"2012-06-02 19:00:00",439,11.33,81.1,758.9,125.4,0.064,9.95,0.34,29,4.992,246.2,5.413,298.9,40.72,1,11.54,"2012-06-02 18:40:00",11.26,"2012-06-02 18:50:00"
"2012-06-02 20:00:00",440,9.37,97,759.2,42.95,0.03,10.01,0.344,29.12,0,100.8,1.998,330.2,6.158,0.25,10.72,"2012-06-02 19:10:00",9.37,"2012-06-02 20:00:00"
"2012-06-02 21:00:00",441,7.835,98.4,759.1,0.859,0,10.05,0.346,29.17,0,261.4,0,0,0,0,9.03,"2012-06-02 20:10:00",7.835,"2012-06-02 21:00:00"
"2012-06-02 22:00:00",442,6.18,99.4,759.9,0,0,10.07,0.347,29.22,0,256.1,0.576,158.1,0,0,7.769,"2012-06-02 21:10:00",6.18,"2012-06-02 22:00:00"
"2012-06-02 23:00:00",443,6.078,99.7,760.3,0,0,10.1,0.348,29.24,0,124.9,1.22,260.3,11.84,0,7.101,"2012-06-02 22:40:00",5.703,"2012-06-02 22:20:00"
"2012-06-03 00:00:00",444,5.873,100,760.2,0,0,10.1,0.349,29.27,0,219.1,0,0,0,0,6.487,"2012-06-02 23:30:00",5.362,"2012-06-02 23:10:00"
"2012-06-03 01:00:00",445,6.044,100,759.8,0,0,10.1,0.349,29.28,0,17.87,0,0,0,0,6.316,"2012-06-03 00:40:00",6.044,"2012-06-03 01:00:00"
"2012-06-03 02:00:00",446,5.668,100,759.7,0,0,10.08,0.35,29.3,2.498,193.8,0.416,193.8,0,0,6.044,"2012-06-03 01:10:00",5.668,"2012-06-03 02:00:00"
"2012-06-03 03:00:00",447,5.498,100,760.2,0,0,10.06,0.35,29.31,0,184.7,0,0,0,0,5.668,"2012-06-03 02:20:00",5.498,"2012-06-03 03:00:00"
"2012-06-03 04:00:00",448,5.396,100,760.5,0,0,10.03,0.35,29.31,0,336.9,0,0,0,0,5.498,"2012-06-03 03:20:00",5.396,"2012-06-03 03:10:00"
"2012-06-03 05:00:00",449,5.259,100,760.7,16.33,0.01,10,0.351,29.32,0,340.8,0.005,352.1,0,0,5.43,"2012-06-03 04:10:00",5.259,"2012-06-03 04:50:00"
"2012-06-03 06:00:00",450,5.566,100,760.7,96.2,0.051,9.97,0.351,29.32,0,66.91,0,0,0,0,5.566,"2012-06-03 06:00:00",5.327,"2012-06-03 05:10:00"
"2012-06-03 07:00:00",451,6.487,100,760.5,386.7,0.223,9.93,0.351,29.32,0,77.51,0,0,0,0,6.487,"2012-06-03 07:00:00",5.566,"2012-06-03 06:10:00"
"2012-06-03 08:00:00",452,8.48,99.8,760.9,536.9,0.273,9.9,0.351,29.34,0,264.9,0.823,14.52,55.72,0,8.67,"2012-06-03 07:40:00",6.623,"2012-06-03 07:10:00"
"2012-06-03 09:00:00",453,10.58,94,760.6,589.1,0.282,9.86,0.351,29.34,0,66.38,0.007,187.4,0,0,10.68,"2012-06-03 08:50:00",9.3,"2012-06-03 08:10:00"
"2012-06-03 10:00:00",454,12.93,84.7,760.7,554.8,0.272,9.83,0.352,29.35,0,285.6,0,0,0,0,12.93,"2012-06-03 10:00:00",11.47,"2012-06-03 09:10:00"
"2012-06-03 11:00:00",455,14.62,71.19,760.1,741.8,0.349,9.82,0.352,29.35,7.661,8.64,2.065,357.7,11.72,0.25,14.62,"2012-06-03 11:00:00",13.44,"2012-06-03 10:20:00"
"2012-06-03 12:00:00",456,15.94,53.32,760.1,1863,0.903,9.82,0.352,29.35,10.62,344.5,6.562,320.6,37.81,0,15.94,"2012-06-03 12:00:00",15.03,"2012-06-03 11:20:00"
"2012-06-03 13:00:00",457,17.43,58.28,759.5,1536,0.741,9.84,0.352,29.35,3.365,295.3,2.867,316.4,22.44,0,17.43,"2012-06-03 13:00:00",15.7,"2012-06-03 12:10:00"
"2012-06-03 14:00:00",458,16.37,49.56,760.2,454.9,0.214,9.87,0.352,29.35,11.81,197.9,9.04,132.9,78.83,0,17.12,"2012-06-03 13:10:00",16.37,"2012-06-03 14:00:00"
"2012-06-03 15:00:00",459,15.37,64.33,760.1,831,0.395,9.91,0.352,29.35,10.78,340.8,7.371,331.8,61.79,0,15.69,"2012-06-03 14:10:00",15.37,"2012-06-03 15:00:00"
"2012-06-03 16:00:00",460,13.64,74.7,760.9,444.7,0.207,9.98,0.351,29.34,11.87,339.1,12.77,344,16.2,0,14.79,"2012-06-03 15:10:00",13.64,"2012-06-03 16:00:00"
"2012-06-03 17:00:00",461,12.32,85.9,761,190.6,0.086,10.05,0.351,29.34,6.371,331.7,8.63,344.6,10.29,0,13.4,"2012-06-03 16:10:00",12.32,"2012-06-03 17:00:00"
"2012-06-03 18:00:00",462,12.18,90.3,761.8,235.3,0.109,10.12,0.351,29.34,3.077,319.2,3.926,318,14.59,0.25,12.42,"2012-06-03 17:10:00",12.01,"2012-06-03 17:30:00"
"2012-06-03 19:00:00",463,11.5,93.7,761.5,116.8,0.056,10.19,0.351,29.34,6.56,134.5,2.878,178.9,45.25,0.25,12.25,"2012-06-03 18:10:00",11.5,"2012-06-03 19:00:00"
"2012-06-03 20:00:00",464,10.99,96.3,762.1,24.05,0.01,10.24,0.351,29.34,0,253.6,0,0,0,0,11.4,"2012-06-03 19:10:00",10.99,"2012-06-03 20:00:00"
"2012-06-03 21:00:00",465,9.71,97.8,762.3,0.859,0,10.29,0.351,29.34,0,167.6,0,0,0,0,10.79,"2012-06-03 20:10:00",9.71,"2012-06-03 21:00:00"
"2012-06-03 22:00:00",466,9.4,98.6,762.1,0,0,10.33,0.351,29.34,0,20.14,0,0,0,0,9.54,"2012-06-03 21:40:00",9.3,"2012-06-03 21:50:00"
"2012-06-03 23:00:00",467,8.69,99.3,762,0,0,10.35,0.351,29.34,0,183.6,0,0,0,0,9.2,"2012-06-03 22:20:00",8.28,"2012-06-03 22:40:00"
"2012-06-04 00:00:00",468,8.93,99.3,762,0,0,10.37,0.351,29.34,0,335.1,0,0,0,0,8.93,"2012-06-04 00:00:00",8.52,"2012-06-03 23:10:00"
"2012-06-04 01:00:00",469,8.41,99,761.8,0,0,10.37,0.351,29.34,0,172.8,0.561,97.3,0,0,8.86,"2012-06-04 00:40:00",8.41,"2012-06-04 01:00:00"
"2012-06-04 02:00:00",470,8.42,99.5,761.8,0,0,10.37,0.351,29.34,0,206.5,1.302,156.1,56.57,0,8.55,"2012-06-04 01:30:00",8.14,"2012-06-04 01:50:00"
"2012-06-04 03:00:00",471,8.65,99.2,762.1,0,0,10.37,0.351,29.34,0,133.8,1.636,135.1,41.62,0,8.72,"2012-06-04 02:50:00",8.35,"2012-06-04 02:20:00"
"2012-06-04 04:00:00",472,8.52,98.9,761.6,0,0,10.35,0.351,29.32,0,189.2,0.59,100.9,0.006,0,8.65,"2012-06-04 03:10:00",8.52,"2012-06-04 04:00:00"
"2012-06-04 05:00:00",473,8.04,97.4,761.8,29.21,0.012,10.33,0.351,29.32,7.999,154,4.45,149,16.6,0,8.55,"2012-06-04 04:30:00",7.801,"2012-06-04 04:50:00"
"2012-06-04 06:00:00",474,7.612,97.8,761.2,115.1,0.039,10.31,0.351,29.32,7.058,171.2,4.608,141.1,16.27,0,7.838,"2012-06-04 05:10:00",7.331,"2012-06-04 05:20:00"
"2012-06-04 07:00:00",475,9.78,87.2,761.1,221.6,0.091,10.3,0.351,29.32,7.462,80.3,8.03,125.2,30.5,0,9.78,"2012-06-04 07:00:00",8.33,"2012-06-04 06:10:00"
"2012-06-04 08:00:00",476,11.27,79.47,760.9,668.3,0.307,10.28,0.351,29.32,0,68.38,3.199,123.8,34.16,0,11.27,"2012-06-04 08:00:00",9.1,"2012-06-04 07:10:00"
"2012-06-04 09:00:00",477,12.97,73.14,760.2,545.3,0.25,10.25,0.351,29.32,0,20.09,0.643,45.83,11.45,0,12.97,"2012-06-04 09:00:00",11.74,"2012-06-04 08:10:00"
"2012-06-04 10:00:00",478,16.19,59.19,759.7,1335,0.629,10.23,0.351,29.32,0,75.82,0.382,328.9,0,0,16.19,"2012-06-04 10:00:00",13.2,"2012-06-04 09:10:00"
"2012-06-04 11:00:00",479,18.25,65.13,758.9,1913,0.888,10.21,0.351,29.32,0.029,132.3,1.85,96.6,36.24,0,18.25,"2012-06-04 11:00:00",15.54,"2012-06-04 10:10:00"
"2012-06-04 12:00:00",480,20.79,49.79,758.1,1536,0.711,10.22,0.35,29.31,0,59.82,0.184,256.3,0,0,20.79,"2012-06-04 12:00:00",18.65,"2012-06-04 11:10:00"
"2012-06-04 13:00:00",481,23.42,44.87,758.1,2002,0.967,10.23,0.35,29.31,0,48.29,0.609,152.6,0.006,0,23.56,"2012-06-04 12:50:00",21.03,"2012-06-04 12:10:00"
"2012-06-04 14:00:00",482,22.54,48.75,757.8,190.5,0.083,10.28,0.35,29.3,0,234.6,0.894,177.8,11.56,0,23.29,"2012-06-04 13:10:00",22.54,"2012-06-04 14:00:00"
"2012-06-04 15:00:00",483,21.7,51.69,756.8,1782,0.873,10.35,0.35,29.3,2.769,5.125,1.447,355,8.48,0,21.7,"2012-06-04 15:00:00",20.73,"2012-06-04 14:30:00"
"2012-06-04 16:00:00",484,23.76,46.57,756,1427,0.694,10.44,0.35,29.3,0,161.1,1.102,353.9,0.006,0,23.83,"2012-06-04 15:30:00",22.43,"2012-06-04 15:40:00"
"2012-06-04 17:00:00",485,22.3,51.57,756.4,96.1,0.044,10.56,0.349,29.28,8.03,143.8,5.349,134.9,41.09,0,24.17,"2012-06-04 16:40:00",22.3,"2012-06-04 17:00:00"
"2012-06-04 18:00:00",486,19.8,59.66,755.9,463.4,0.227,10.66,0.349,29.28,15.05,153.5,11.38,157.1,11.4,0,21.11,"2012-06-04 17:10:00",19.63,"2012-06-04 17:50:00"
"2012-06-04 19:00:00",487,18.71,68.01,755.1,76.39,0.036,10.76,0.349,29.28,7.83,147.1,9.17,163.5,24.35,0,20.48,"2012-06-04 18:40:00",18.71,"2012-06-04 19:00:00"
"2012-06-04 20:00:00",488,17.87,66.25,754.3,13.73,0.006,10.85,0.35,29.3,15.61,181.8,13.73,161.4,13.86,0.25,19.33,"2012-06-04 19:20:00",17.63,"2012-06-04 19:50:00"
"2012-06-04 21:00:00",489,16.62,72.73,754.5,0,0,10.93,0.349,29.28,11.4,184.5,10.59,166.5,19.99,0,18.28,"2012-06-04 20:10:00",16.62,"2012-06-04 21:00:00"
"2012-06-04 22:00:00",490,15.98,73.43,753.6,0,0,11,0.349,29.28,8.88,117,9.47,151,15.39,0,16.48,"2012-06-04 21:10:00",14.89,"2012-06-04 21:40:00"
"2012-06-04 23:00:00",491,12.27,88.9,753.3,0,0,11.04,0.349,29.28,7.052,157.1,7.361,165.7,21.67,0,15.17,"2012-06-04 22:10:00",12.27,"2012-06-04 23:00:00"
"2012-06-05 00:00:00",492,12.49,89.1,752.6,0.859,0,11.09,0.349,29.28,0,154.8,4.204,182.5,5.388,0,14.09,"2012-06-04 23:10:00",12.22,"2012-06-04 23:50:00"
"2012-06-05 01:00:00",493,13.31,87.7,753.3,0.859,0,11.12,0.349,29.27,0,274.2,2.022,187,9.89,0,13.68,"2012-06-05 00:20:00",12.93,"2012-06-05 00:40:00"
"2012-06-05 02:00:00",494,14.57,84.6,753.5,0,0,11.14,0.349,29.27,0,127.5,3.415,240.9,60.23,0,14.57,"2012-06-05 02:00:00",13.54,"2012-06-05 01:10:00"
"2012-06-05 03:00:00",495,13.57,87.9,753.3,0,0,11.14,0.349,29.27,0,118.1,0.537,352.2,11.31,0,14.46,"2012-06-05 02:10:00",13.57,"2012-06-05 03:00:00"
"2012-06-05 04:00:00",496,13.78,88.6,753.2,0.859,0,11.15,0.349,29.26,0.464,306.2,0.106,265.2,24.68,0,14.7,"2012-06-05 03:50:00",13.34,"2012-06-05 03:10:00"
"2012-06-05 05:00:00",497,13.37,91.8,754.2,10.31,0.004,11.15,0.349,29.26,0,214,1.064,343.2,0,0,13.99,"2012-06-05 04:50:00",13.27,"2012-06-05 04:30:00"
"2012-06-05 06:00:00",498,14.84,85,754.8,18.03,0.008,11.13,0.349,29.26,0,1.113,0,0,0,0,14.84,"2012-06-05 06:00:00",13.75,"2012-06-05 05:20:00"
"2012-06-05 07:00:00",499,15.2,75.68,754.7,48.08,0.021,11.12,0.349,29.26,0,199.3,3.18,349.3,56.39,0,15.34,"2012-06-05 06:40:00",14.66,"2012-06-05 06:20:00"
"2012-06-05 08:00:00",500,14.52,82.1,755.4,77.27,0.034,11.12,0.349,29.26,0,268.1,3.497,44.65,10.14,0,15.17,"2012-06-05 07:10:00",14.52,"2012-06-05 08:00:00"
"2012-06-05 09:00:00",501,13.67,84.1,755.9,125.4,0.055,11.1,0.348,29.24,4.846,77.23,5.889,26.15,31.35,0,14.59,"2012-06-05 08:10:00",13.67,"2012-06-05 09:00:00"
"2012-06-05 10:00:00",502,13.64,84.3,755.8,346.9,0.162,11.1,0.349,29.26,2.757,42.2,4.273,11.75,16.54,0,13.74,"2012-06-05 09:10:00",13.4,"2012-06-05 09:20:00"
"2012-06-05 11:00:00",503,13.94,80.7,755.7,635.4,0.303,11.1,0.348,29.23,10.78,311.5,7.156,338.1,25.83,0,13.94,"2012-06-05 11:00:00",13.23,"2012-06-05 10:30:00"
"2012-06-05 12:00:00",504,15.23,76.9,755.7,661,0.319,11.1,0.348,29.24,6.935,336.4,8.96,344.3,15.81,0,15.24,"2012-06-05 11:50:00",14.28,"2012-06-05 11:20:00"
"2012-06-05 13:00:00",505,14.75,76.39,756.3,309.1,0.141,11.1,0.348,29.23,3.395,10.69,7.428,13.31,28.16,0,15.2,"2012-06-05 12:10:00",14.75,"2012-06-05 13:00:00"
"2012-06-05 14:00:00",506,14.66,75.51,755.9,262.7,0.113,11.1,0.348,29.24,10.33,334.6,6.529,350.1,43.49,0,14.76,"2012-06-05 13:50:00",14.65,"2012-06-05 13:30:00"
"2012-06-05 15:00:00",507,15.07,75.14,755.8,286.7,0.126,11.1,0.348,29.23,9.18,347,10.57,343.4,13.41,0,15.48,"2012-06-05 14:50:00",14.59,"2012-06-05 14:10:00"
"2012-06-05 16:00:00",508,14.18,78.61,756.7,25.75,0.007,11.12,0.348,29.23,3.482,34.48,6.452,331.1,31.44,0,14.62,"2012-06-05 15:10:00",14.15,"2012-06-05 15:50:00"
"2012-06-05 17:00:00",509,12.45,84.3,755.5,85.9,0.035,11.14,0.348,29.23,10.84,56.48,10.75,349.6,30.93,0,13.36,"2012-06-05 16:10:00",12.45,"2012-06-05 17:00:00"
"2012-06-05 18:00:00",510,11.81,82.1,756.2,24.05,0.009,11.16,0.347,29.22,0,29.84,3.072,64.47,18.49,0,12.49,"2012-06-05 17:10:00",11.81,"2012-06-05 18:00:00"
"2012-06-05 19:00:00",511,10.31,93.4,756.4,13.74,0.005,11.16,0.347,29.22,3.918,340.1,4.148,25.63,49.96,1,11.57,"2012-06-05 18:10:00",10.31,"2012-06-05 19:00:00"
"2012-06-05 20:00:00",512,9.16,90.1,756.7,2.577,0.001,11.17,0.347,29.2,0,59.96,3.402,37.75,12.39,2,10.04,"2012-06-05 19:10:00",9.16,"2012-06-05 20:00:00"
"2012-06-05 21:00:00",513,8.52,89.4,758.1,0,0,11.18,0.346,29.19,8.74,348.6,5.028,26.68,23.54,3.25,8.86,"2012-06-05 20:10:00",8.45,"2012-06-05 20:30:00"
"2012-06-05 22:00:00",514,7.299,94.3,758.3,0,0,11.18,0.347,29.2,4.559,343.3,2.95,355.6,17.34,2.5,8.18,"2012-06-05 21:20:00",7.299,"2012-06-05 22:00:00"
"2012-06-05 23:00:00",515,6.555,93.9,758.4,0,0,11.19,0.354,29.42,5.722,24.89,6.245,343.3,25.37,2,7.168,"2012-06-05 22:20:00",6.555,"2012-06-05 23:00:00"
"2012-06-06 00:00:00",516,6.419,92.8,757.5,0,0,11.18,0.359,29.55,4.502,175,3.679,35.66,63.77,0.25,6.487,"2012-06-05 23:10:00",6.078,"2012-06-05 23:50:00"
"2012-06-06 01:00:00",517,6.248,91.4,757.3,0,0,11.17,0.362,29.64,0.174,250.7,1.907,50.93,78.2,0,6.248,"2012-06-06 00:50:00",5.975,"2012-06-06 00:30:00"
"2012-06-06 02:00:00",518,5.907,92.9,757,0,0,11.13,0.365,29.72,3.747,10.46,4.851,342.6,64.66,0,6.351,"2012-06-06 01:20:00",5.839,"2012-06-06 01:50:00"
"2012-06-06 03:00:00",519,5.737,96.9,758,0,0,11.09,0.367,29.77,5.402,297.4,1.84,280,37.65,0,6.01,"2012-06-06 02:20:00",5.737,"2012-06-06 03:00:00"
"2012-06-06 04:00:00",520,5.532,96.7,758.2,0,0,11.04,0.367,29.79,0,258.8,2.914,284.7,56,1.25,5.737,"2012-06-06 03:40:00",5.532,"2012-06-06 04:00:00"
"2012-06-06 05:00:00",521,5.328,91.6,758.4,2.578,0.001,10.99,0.368,29.81,7.407,17.56,3.384,332.9,25.63,0.75,5.464,"2012-06-06 04:30:00",5.123,"2012-06-06 04:50:00"
"2012-06-06 06:00:00",522,4.79,94.6,758.5,14.61,0.006,10.95,0.371,29.91,2.673,300.9,4.972,317.1,27.87,1,5.159,"2012-06-06 05:10:00",4.79,"2012-06-06 06:00:00"
"2012-06-06 07:00:00",523,4.553,95.4,758.7,42.97,0.018,10.9,0.374,29.99,0,277.8,2.769,287.9,6.591,1.5,4.756,"2012-06-06 06:20:00",4.553,"2012-06-06 07:00:00"
"2012-06-06 08:00:00",524,3.874,92.6,759.2,71.33,0.03,10.85,0.379,30.11,6.769,238.5,1.128,238.5,0.006,3.25,4.453,"2012-06-06 07:30:00",3.874,"2012-06-06 08:00:00"
"2012-06-06 09:00:00",525,4.217,91.7,759.1,275.9,0.132,10.8,0.38,30.15,6.363,300.1,5.232,291.3,20.81,1.5,4.217,"2012-06-06 09:00:00",3.499,"2012-06-06 08:20:00"
"2012-06-06 10:00:00",526,4.895,84.6,759.5,296.5,0.143,10.74,0.379,30.11,5.346,31.56,3.005,356.8,45.02,1,4.932,"2012-06-06 09:40:00",4.388,"2012-06-06 09:10:00"
"2012-06-06 11:00:00",527,5.333,85.4,760.2,418.5,0.218,10.69,0.377,30.07,4.764,97.3,3.413,342.3,63.24,0.5,5.37,"2012-06-06 10:50:00",4.93,"2012-06-06 10:10:00"
"2012-06-06 12:00:00",528,4.986,88.1,760.7,465.8,0.262,10.63,0.377,30.06,0,245.3,2.832,233,67.52,0.5,5.704,"2012-06-06 11:20:00",4.986,"2012-06-06 12:00:00"
"2012-06-06 13:00:00",529,5.703,73.06,761.2,331.7,0.202,10.57,0.376,30.03,0.029,69.06,6.148,79.47,88.4,0.5,6.112,"2012-06-06 12:30:00",5.703,"2012-06-06 12:10:00"
"2012-06-06 14:00:00",530,5.058,73.57,761.9,342,0.21,10.52,0.376,30.03,4.183,97,7.157,70.07,68.4,0.75,5.839,"2012-06-06 13:30:00",5.021,"2012-06-06 13:50:00"
"2012-06-06 15:00:00",531,4.552,87.7,762.7,264.7,0.134,10.48,0.376,30.04,7.713,320.3,5.58,334.1,60.52,0.75,5.403,"2012-06-06 14:20:00",4.552,"2012-06-06 15:00:00"
"2012-06-06 16:00:00",532,3.637,93,763.2,220,0.107,10.45,0.377,30.07,6,330.8,5.532,339.4,23.88,1,4.213,"2012-06-06 15:10:00",3.567,"2012-06-06 15:40:00"
"2012-06-06 17:00:00",533,3.228,90.8,763.4,347.2,0.176,10.41,0.377,30.07,4.576,192.3,4.048,252.4,67.57,0.5,4.081,"2012-06-06 16:50:00",3.228,"2012-06-06 17:00:00"
"2012-06-06 18:00:00",534,4.624,85.8,763.4,299.9,0.153,10.39,0.376,30.04,2.658,290.2,2.956,224.7,52.07,0,4.624,"2012-06-06 18:00:00",3.466,"2012-06-06 17:10:00"
"2012-06-06 19:00:00",535,5.569,81.1,763.7,188.2,0.097,10.37,0.376,30.04,3.123,311.8,6.059,352.2,44.79,0,5.982,"2012-06-06 18:40:00",5.066,"2012-06-06 18:10:00"
"2012-06-06 20:00:00",536,5.092,86.8,764,36.95,0.022,10.33,0.375,30,5.054,301.3,5.773,308.3,46.34,0,5.806,"2012-06-06 19:10:00",5.092,"2012-06-06 20:00:00"
"2012-06-06 21:00:00",537,3.701,95.2,764.4,0.859,0,10.31,0.373,29.96,0,275.2,1.472,276.4,9.54,0,4.718,"2012-06-06 20:10:00",3.701,"2012-06-06 21:00:00"
"2012-06-06 22:00:00",538,2.955,95.2,764.5,0,0,10.28,0.373,29.95,4.823,18.12,3.501,335.3,45.66,0,3.67,"2012-06-06 21:10:00",2.818,"2012-06-06 21:50:00"
"2012-06-06 23:00:00",539,2.658,97,764.5,0,0,10.26,0.372,29.93,4.999,270.9,2.301,267.8,31.08,0,2.959,"2012-06-06 22:30:00",2.375,"2012-06-06 22:10:00"
"2012-06-07 00:00:00",540,2.321,93.6,764.3,0,0,10.22,0.371,29.91,0,316.8,2.718,276.2,52.05,0,3.07,"2012-06-06 23:10:00",2.082,"2012-06-06 23:40:00"
"2012-06-07 01:00:00",541,0.99,99.9,764.5,0,0,10.19,0.371,29.91,0,247.5,0.48,65.38,0,0,2.15,"2012-06-07 00:10:00",0.512,"2012-06-07 00:50:00"
"2012-06-07 02:00:00",542,-0.029,100,764.1,0,0,10.13,0.371,29.89,0,85.7,0.572,154.2,22.1,0,0.887,"2012-06-07 01:10:00",-0.033,"2012-06-07 01:50:00"
"2012-06-07 03:00:00",543,0.212,100,764.3,0,0,10.1,0.37,29.87,0,75.88,0,0,0,0,0.28,"2012-06-07 02:40:00",0.006,"2012-06-07 02:20:00"
"2012-06-07 04:00:00",544,0.007,100,764,0,0,10.03,0.369,29.84,4.36,291.6,1.55,349.2,36.37,0,0.246,"2012-06-07 03:10:00",-0.232,"2012-06-07 03:30:00"
"2012-06-07 05:00:00",545,0.04,100,764.6,13.76,0.005,9.96,0.369,29.84,0,277.8,0,0,0,0,0.348,"2012-06-07 04:20:00",-0.027,"2012-06-07 04:10:00"
"2012-06-07 06:00:00",546,0.341,100,764.6,49.86,0.021,9.9,0.368,29.81,0,155.8,0,0,0,0,0.376,"2012-06-07 05:40:00",0.107,"2012-06-07 05:10:00"
"2012-06-07 07:00:00",547,1.16,100,765.4,225.2,0.111,9.82,0.368,29.81,0,185.5,1.085,171.2,4.24,0,1.16,"2012-06-07 07:00:00",0.41,"2012-06-07 06:10:00"
"2012-06-07 08:00:00",548,4.263,97.6,765,1080,0.562,9.75,0.368,29.8,0,134.4,0.005,89.6,0,0,4.263,"2012-06-07 08:00:00",1.331,"2012-06-07 07:10:00"
"2012-06-07 09:00:00",549,8.6,71.49,764.3,1340,0.674,9.67,0.368,29.8,0.087,112.1,1.034,118.5,23.6,0,8.6,"2012-06-07 09:00:00",5.108,"2012-06-07 08:10:00"
"2012-06-07 10:00:00",550,11.28,65.5,763.5,1653,0.809,9.61,0.379,30.12,0.348,59.84,1.348,83.4,29.35,0,11.28,"2012-06-07 10:00:00",9.05,"2012-06-07 09:10:00"
"2012-06-07 11:00:00",551,13.75,45.3,763.4,1901,0.911,9.55,0.392,30.48,4.238,33.54,3.798,6.479,55.2,0,13.75,"2012-06-07 11:00:00",11.75,"2012-06-07 10:10:00"
"2012-06-07 12:00:00",552,14.39,36.12,762.9,1987,0.956,9.47,0.398,30.64,0.087,17.81,6.59,92.5,55.34,0,14.86,"2012-06-07 11:50:00",13.81,"2012-06-07 11:30:00"
"2012-06-07 13:00:00",553,15.13,32.75,762,1943,0.937,9.54,0.397,30.63,9.49,150.7,7.835,162.2,11.84,0,15.17,"2012-06-07 12:50:00",14.28,"2012-06-07 12:10:00"
"2012-06-07 14:00:00",554,16.14,28.92,761.9,1844,0.897,9.98,0.398,30.64,8.99,143.4,7.781,161.5,52.67,0,16.28,"2012-06-07 13:50:00",15.57,"2012-06-07 13:10:00"
"2012-06-07 15:00:00",555,16.51,26.91,761.5,1015,0.496,10.53,0.398,30.65,10.67,62.2,6.329,107.7,60.95,0,16.89,"2012-06-07 14:40:00",16.35,"2012-06-07 14:10:00"
"2012-06-07 16:00:00",556,17.94,22.21,761.2,1154,0.582,10.96,0.399,30.67,5.308,103.3,4.554,127.3,34.1,0,17.94,"2012-06-07 16:00:00",16.61,"2012-06-07 15:20:00"
"2012-06-07 17:00:00",557,18,23.13,760.8,486.7,0.242,11.28,0.399,30.67,0,318.1,0.962,75.21,0,0,18,"2012-06-07 17:00:00",17.15,"2012-06-07 16:30:00"
"2012-06-07 18:00:00",558,16.04,57.71,760.8,182,0.089,11.52,0.399,30.68,0,193.4,0.585,315.2,0,0,17.46,"2012-06-07 17:20:00",16.04,"2012-06-07 18:00:00"
"2012-06-07 19:00:00",559,13.4,70.16,760.4,101.3,0.05,11.64,0.399,30.68,0,343.8,0.416,182.9,0,0,14.88,"2012-06-07 18:10:00",13.4,"2012-06-07 19:00:00"
"2012-06-07 20:00:00",560,11.98,74.33,760.4,41.22,0.024,11.81,0.4,30.69,0,205.5,0,0,0,0,12.95,"2012-06-07 19:10:00",11.98,"2012-06-07 20:00:00"
"2012-06-07 21:00:00",561,9.83,79.72,760.3,0.859,0,11.95,0.4,30.71,0,331.4,1.79,193.8,26.54,0,11.33,"2012-06-07 20:10:00",9.11,"2012-06-07 20:40:00"
"2012-06-07 22:00:00",562,8.01,90.2,760.4,0,0,12.08,0.4,30.71,0,90,0,0,0,0,9.6,"2012-06-07 21:10:00",8.01,"2012-06-07 22:00:00"
"2012-06-07 23:00:00",563,7.814,89.1,760.4,0,0,12.13,0.401,30.72,0,226,1.157,336.6,3.809,0,8.11,"2012-06-07 22:30:00",7.596,"2012-06-07 22:10:00"
"2012-06-08 00:00:00",564,7.442,93.1,759.8,0,0,12.19,0.401,30.73,0,218.6,0,0,0,0,8.12,"2012-06-07 23:10:00",7.304,"2012-06-07 23:20:00"
"2012-06-08 01:00:00",565,7.135,94.1,759,0,0,12.25,0.402,30.75,0,54.24,0,0,0,0,7.681,"2012-06-08 00:40:00",7.135,"2012-06-08 01:00:00"
"2012-06-08 02:00:00",566,7.578,87.8,759.4,0,0,12.27,0.402,30.75,5.112,218.5,2.619,205.3,50.48,0,7.578,"2012-06-08 02:00:00",7.237,"2012-06-08 01:40:00"
"2012-06-08 03:00:00",567,7.34,87.4,758.4,0,0,12.27,0.402,30.75,0,305.1,1.689,340.3,57.13,0,7.578,"2012-06-08 02:40:00",7.169,"2012-06-08 02:50:00"
