"TOA5","CR1000 West Shore","CR1000","36198","CR1000.Std.20","CPU:West Shore 15 min_05_26_16 recalibration.CR1","56981","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","AirTC","RH","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","BP_mmHg","PAR_Den","PAR_Tot_Tot","SlrkW","SlrMJ_Tot","Rain_mm_Tot","VW","PA_uS_Avg","T109_C","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","WS_ms_TMx","ETrs","Rso"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","Deg C","Deg C","mmHg","umol/s/m^2","mmol/m^2","kW/m^2","MJ/m^2","mm","","uSec","Deg C","meters/second","Degrees","meters/second","meters/second","meters/second","meters/second","meters/second","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Max","TMx","Min","TMn","Smp","Smp","Tot","Smp","Tot","Tot","Smp","Avg","Smp","Smp","Smp","WVc","WVc","WVc","Max","TMx","ETsz","RSo"
"2016-05-31 13:45:00",0,13.15,19.15,16.78,34.82,16.78,"2016-05-31 13:45:00",16.45,"2016-05-31 13:42:00",0,1697,685.9689,0.885,0.3568895,0,0,0,15.8,1.085,100.8,1.002,98.3,16.56,1.264,"2016-05-31 13:41:00",0.081,3.108
"2016-05-31 14:00:00",1,13.15,19.34,16.95,34.48,17.06,"2016-05-31 13:50:00",16.41,"2016-05-31 13:57:00",766,1726,1409.587,0.903,0.7337061,0,0.198,1.629,16.15,0.898,133.9,1.111,83.1,22.28,1.365,"2016-05-31 13:54:00",0.223,2.943
"2016-05-31 14:15:00",2,13.15,19.86,17.33,32.3,17.33,"2016-05-31 14:15:00",16.99,"2016-05-31 14:07:00",766,1934,1585.229,1.023,0.8320264,0,0.198,24.44,16.49,1.392,64.75,1.248,75.11,11.64,1.45,"2016-05-31 14:14:00",0.25,2.844
"2016-05-31 14:30:00",3,13.13,20.31,16.68,33.93,17.26,"2016-05-31 14:18:00",16.68,"2016-05-31 14:30:00",766,1452,1041.138,0.746,0.5276706,0,0.198,24.44,16.18,0.91,99.5,1.186,91.8,15.23,1.512,"2016-05-31 14:19:00",0.19,2.73
"2016-05-31 14:45:00",4,13.13,20.48,17.67,29.85,17.67,"2016-05-31 14:44:00",16.68,"2016-05-31 14:32:00",766,1569,1456.324,0.819,0.7618528,0,0.198,24.44,16.67,1.088,96.2,1.225,79.88,11.03,1.481,"2016-05-31 14:39:00",0.236,2.618
"2016-05-31 15:00:00",5,13.15,20.61,16.75,33.32,17.77,"2016-05-31 14:47:00",16.68,"2016-05-31 14:56:00",765.7,674.2,725.4147,0.323,0.3575394,0,0.198,24.44,16.23,1.274,76.17,1.108,85.1,13.2,1.387,"2016-05-31 14:47:00",0.156,2.488
"2016-05-31 15:15:00",6,13.16,20.15,17.02,31.11,17.02,"2016-05-31 15:15:00",16.41,"2016-05-31 15:07:00",765.7,879,684.7684,0.442,0.3362672,0,0.198,24.44,16,0.642,56.59,0.845,69.1,9.46,1.081,"2016-05-31 15:01:00",0.132,2.358
"2016-05-31 15:30:00",7,13.16,20.18,18.01,30.67,18.01,"2016-05-31 15:30:00",17.09,"2016-05-31 15:16:00",765.7,1579,1148.465,0.32,0.488786,0,0.198,24.44,15.92,1.197,88.4,0.938,76.34,10.89,1.197,"2016-05-31 15:30:00",0.173,2.22
"2016-05-31 15:45:00",8,13.15,20.24,16.85,30.09,18.08,"2016-05-31 15:34:00",16.85,"2016-05-31 15:45:00",765.7,333.7,617.6545,0.153,0.2537437,0,0.198,24.44,15.55,0.55,87.5,0.925,87.5,8.52,1.166,"2016-05-31 15:35:00",0.127,2.076
"2016-05-31 16:00:00",9,13.16,20.05,17.67,27.13,17.67,"2016-05-31 16:00:00",16.75,"2016-05-31 15:48:00",765.3,1244,1019.129,0.652,0.5256599,0,0.198,24.44,15.32,0.758,67.35,0.773,78.99,10.99,1.003,"2016-05-31 15:55:00",0.165,1.927
"2016-05-31 16:15:00",10,13.17,20.08,18.08,25.4,18.08,"2016-05-31 16:11:00",17.74,"2016-05-31 16:01:00",765.3,1167,1070.669,0.618,0.5715986,0,0.198,24.44,15.13,0.882,73.41,0.862,77.4,8.56,0.983,"2016-05-31 16:10:00",0.182,1.781
"2016-05-31 16:30:00",11,13.13,20.29,18.08,28.09,18.48,"2016-05-31 16:23:00",18.08,"2016-05-31 16:16:00",765.3,941,859.4885,0.462,0.3038485,0,0.198,24.44,15.07,0.869,69.33,0.74,81.5,17.6,0.897,"2016-05-31 16:29:00",0.128,1.618
"2016-05-31 16:45:00",12,13.13,20.37,18.08,28.39,18.08,"2016-05-31 16:45:00",17.8,"2016-05-31 16:33:00",765.3,996,834.5328,0.525,0.354158,0,0.198,24.44,14.93,0.671,88.5,0.808,76.4,6.283,0.907,"2016-05-31 16:40:00",0.141,1.457
"2016-05-31 17:00:00",13,13.15,20.61,17.46,27.2,18.31,"2016-05-31 16:48:00",17.46,"2016-05-31 17:00:00",764.5,168.5,495.421,0.07,0.2240333,0,0.198,24.44,14.81,0.33,70.93,0.647,73.61,3.259,0.851,"2016-05-31 16:49:00",0.104,1.298
"2016-05-31 17:15:00",14,13.16,20.15,17.87,27.07,17.87,"2016-05-31 17:12:00",17.06,"2016-05-31 17:04:00",764.5,785.4,510.1065,0.421,0.2608839,0,0.198,24.43,14.81,0.263,122.7,0.257,90.2,17.91,0.501,"2016-05-31 17:09:00",0.077,1.136
"2016-05-31 17:30:00",15,13.16,19.76,18.21,26.79,18.21,"2016-05-31 17:29:00",17.8,"2016-05-31 17:17:00",764.5,415.8,371.1486,0.083,0.2643932,0,0.198,24.43,14.78,0.544,82.4,0.437,109.4,22.37,0.676,"2016-05-31 17:29:00",0.092,0.978
"2016-05-31 17:45:00",16,13.13,19.47,17.74,25.37,18.35,"2016-05-31 17:32:00",17.7,"2016-05-31 17:43:00",764.5,299.5,369.9689,0.137,0.1170497,0,0.198,24.43,14.71,0.745,107.4,0.649,96.8,5.82,0.818,"2016-05-31 17:40:00",0.083,0.819
"2016-05-31 18:00:00",17,13.18,18.92,17.46,20.95,17.74,"2016-05-31 17:46:00",17.43,"2016-05-31 17:52:00",764.4,166,295.64,0.15,0.2339097,0,0.197,24.43,14.59,0.506,121.9,0.526,122.6,7.057,0.707,"2016-05-31 17:46:00",0.084,0.669
"2016-05-31 18:15:00",18,13.2,18.43,17.67,24.21,17.84,"2016-05-31 18:07:00",17.53,"2016-05-31 18:01:00",764.4,110.4,112.3269,0.065,0.06718482,0,0.197,24.41,14.54,0.207,63.35,0.119,42.05,51.09,0.312,"2016-05-31 18:01:00",0.026,0.518
"2016-05-31 18:30:00",19,13.23,17.99,18.02,29.18,18.02,"2016-05-31 18:30:00",17.47,"2016-05-31 18:18:00",764.4,105.3,91.644,0.051,0.04717068,0,0.197,24.41,14.47,0.178,333.2,0.13,301.4,33.41,0.483,"2016-05-31 18:25:00",0.023,0.377
"2016-05-31 18:45:00",20,13.23,17.74,18.37,28.3,18.43,"2016-05-31 18:41:00",18.05,"2016-05-31 18:31:00",764.4,157.4,106.997,0.066,0.04968221,0,0.197,24.41,14.43,0,305.6,0.083,288.2,10.52,0.359,"2016-05-31 18:33:00",0.019,0.248
"2016-05-31 19:00:00",21,13.21,17.41,17.69,29.05,18.37,"2016-05-31 18:48:00",17.69,"2016-05-31 19:00:00",764,64.18,70.955,0.033,0.03516334,0,0.197,24.41,14.34,0,269.3,0.084,275,8.18,0.333,"2016-05-31 18:49:00",0.016,0.14
"2016-05-31 19:15:00",22,13.18,17.06,17.31,30.95,17.69,"2016-05-31 19:01:00",17.31,"2016-05-31 19:15:00",764,62.47,55.75771,0.032,0.02847418,0,0.197,24.41,14.24,0,279.4,0,0,0,0,"2016-05-31 19:01:00",-0.014,0.067
"2016-05-31 19:30:00",23,13.2,16.71,16.94,33.4,17.28,"2016-05-31 19:16:00",16.94,"2016-05-31 19:29:00",764,61.61,56.88723,0.035,0.0299033,0,0.197,24.41,14.19,0.343,259.2,0.152,263.1,4.438,0.343,"2016-05-31 19:30:00",0.017,0
"2016-05-31 19:45:00",24,13.04,16.44,16.87,33.2,16.97,"2016-05-31 19:42:00",16.87,"2016-05-31 19:45:00",764,36.8,43.12751,0.02,0.02337021,0,0.197,24.41,14.12,0,311.8,0.085,281,15.78,0.318,"2016-05-31 19:32:00",0.012,0
"2016-05-31 20:00:00",25,12.93,16.07,16.6,31.87,16.87,"2016-05-31 19:46:00",16.6,"2016-05-31 19:54:00",764.3,20.54,26.18456,0.011,0.01395487,0,0.197,24.41,14.04,0,322.4,0,0,0,0,"2016-05-31 19:46:00",0.003,0
"2016-05-31 20:15:00",26,12.85,15.7,16.09,27.76,16.56,"2016-05-31 20:01:00",16.09,"2016-05-31 20:15:00",764.3,7.702,11.75748,0.004,0.005824562,0,0.197,24.41,13.95,0,49.94,0,0,0,0,"2016-05-31 20:01:00",0.002,0
"2016-05-31 20:30:00",27,12.8,15.31,16.05,32.89,16.12,"2016-05-31 20:26:00",15.92,"2016-05-31 20:20:00",764.3,3.423,4.518374,0.001,0.001669355,0,0.197,24.41,13.85,0,7.969,0,0,0,0,"2016-05-31 20:16:00",0.001,0
"2016-05-31 20:45:00",28,12.79,15,16.05,33.71,16.09,"2016-05-31 20:35:00",15.99,"2016-05-31 20:41:00",764.3,0.856,1.386412,0,0.0002762409,0,0.197,24.41,13.76,0.126,297.8,0.296,307.9,16.02,0.662,"2016-05-31 20:39:00",0.022,0
"2016-05-31 21:00:00",29,12.77,14.8,15.92,34.15,16.09,"2016-05-31 20:50:00",15.92,"2016-05-31 20:57:00",764.3,0,0.1540499,0,0,0,0.197,24.41,13.69,0.025,305.3,0.224,316.3,10.09,0.361,"2016-05-31 20:57:00",0.017,0
"2016-05-31 21:15:00",30,12.77,14.61,15.41,33.5,15.88,"2016-05-31 21:01:00",15.37,"2016-05-31 21:12:00",764.3,0,0,0,0,0,0.197,24.4,13.62,0.387,263.9,0.331,254.3,11.6,0.492,"2016-05-31 21:11:00",0.023,0
"2016-05-31 21:30:00",31,12.75,14.44,15.51,33.95,15.55,"2016-05-31 21:28:00",15.38,"2016-05-31 21:17:00",764.3,0,0,0,0,0,0.197,24.4,13.56,0.219,214.3,0.378,247.7,12.47,0.635,"2016-05-31 21:20:00",0.026,0
"2016-05-31 21:45:00",32,12.74,14.28,15.38,31.74,15.58,"2016-05-31 21:36:00",15.38,"2016-05-31 21:44:00",764.3,0,0,0,0,0,0.197,24.4,13.49,0,234.1,0.05,228.1,1.708,0.253,"2016-05-31 21:33:00",0.005,0
"2016-05-31 22:00:00",33,12.74,14.09,15.28,32.86,15.35,"2016-05-31 21:46:00",15.28,"2016-05-31 21:50:00",764,0,0,0,0,0,0.197,24.4,13.42,0,255.8,0.034,252.8,4.218,0.235,"2016-05-31 21:47:00",0.004,0
"2016-05-31 22:15:00",34,12.72,13.85,14.94,35.99,15.28,"2016-05-31 22:01:00",14.94,"2016-05-31 22:15:00",764,0,0,0,0,0,0.197,24.4,13.35,0,263,0,0,0,0,"2016-05-31 22:01:00",0.001,0
"2016-05-31 22:30:00",35,12.72,13.61,14.78,32.05,14.95,"2016-05-31 22:18:00",14.78,"2016-05-31 22:30:00",764,0,0,0,0,0,0.197,24.4,13.3,0,278.6,0,0,0,0,"2016-05-31 22:16:00",0.001,0
"2016-05-31 22:45:00",36,12.72,13.4,14.57,31.81,14.74,"2016-05-31 22:34:00",14.51,"2016-05-31 22:41:00",764,0,0,0,0,0,0.197,24.4,13.24,0,338.6,0,0,0,0,"2016-05-31 22:31:00",0.001,0
"2016-05-31 23:00:00",37,12.71,13.23,14.64,32.49,14.68,"2016-05-31 22:55:00",14.57,"2016-05-31 22:47:00",763.5,0,0,0,0,0,0.197,24.4,13.17,0,351.2,0,0,0,0,"2016-05-31 22:46:00",0.001,0
"2016-05-31 23:15:00",38,12.7,13.09,14.44,37.77,14.71,"2016-05-31 23:09:00",14.44,"2016-05-31 23:15:00",763.5,0,0,0,0,0,0.197,24.4,13.12,0.63,87.1,0.223,83.5,1.332,0.679,"2016-05-31 23:14:00",0.016,0
"2016-05-31 23:30:00",39,12.69,12.93,14.03,40.59,14.34,"2016-05-31 23:16:00",14,"2016-05-31 23:25:00",763.5,0,0,0,0,0,0.197,24.4,13.05,0.51,61.94,0.287,70.91,8.22,0.546,"2016-05-31 23:16:00",0.018,0
"2016-05-31 23:45:00",40,12.68,12.81,14.03,42.19,14.17,"2016-05-31 23:36:00",14.03,"2016-05-31 23:31:00",763.5,0,0,0,0,0,0.197,24.4,13,0,60.25,0.351,58.26,3.777,0.614,"2016-05-31 23:38:00",0.021,0
"2016-06-01 00:00:00",41,12.67,12.65,13.79,44.4,14.03,"2016-05-31 23:46:00",13.79,"2016-05-31 23:59:00",763.8,0,0,0,0,0,0.196,24.4,12.93,0.665,82.1,0.429,81.6,5.091,0.724,"2016-05-31 23:58:00",0.024,0
"2016-06-01 00:15:00",42,12.66,12.53,13.56,45.87,13.83,"2016-06-01 00:01:00",13.56,"2016-06-01 00:15:00",763.8,0,0,0,0,0,0.196,24.39,12.89,0.34,56.14,0.593,79.65,10.59,0.835,"2016-06-01 00:01:00",0.029,0
"2016-06-01 00:30:00",43,12.66,12.35,12.81,47.7,13.52,"2016-06-01 00:16:00",12.81,"2016-06-01 00:29:00",763.8,0,0,0,0,0,0.196,24.39,12.84,0.116,344.1,0.107,326.4,30.65,0.273,"2016-06-01 00:24:00",0.007,0
"2016-06-01 00:45:00",44,12.65,12.05,11.99,55.15,12.74,"2016-06-01 00:31:00",11.99,"2016-06-01 00:45:00",763.8,0,0,0,0,0,0.196,24.39,12.76,0.761,302.6,0.623,314,8.01,0.761,"2016-06-01 00:45:00",0.025,0
"2016-06-01 01:00:00",45,12.64,11.75,12.26,62.57,12.26,"2016-06-01 00:58:00",11.99,"2016-06-01 00:47:00",763.4,0,0,0,0,0,0.196,24.39,12.72,0,345.6,0.422,313.2,18.55,0.983,"2016-06-01 00:51:00",0.015,0
"2016-06-01 01:15:00",46,12.63,11.54,12.13,59.58,12.26,"2016-06-01 01:01:00",12.06,"2016-06-01 01:08:00",763.4,0,0,0,0,0,0.196,24.39,12.67,0.531,315.4,0.34,325.7,16.46,0.531,"2016-06-01 01:15:00",0.013,0
"2016-06-01 01:30:00",47,12.62,11.38,12.06,61.48,12.13,"2016-06-01 01:16:00",12.02,"2016-06-01 01:29:00",763.4,0,0,0,0,0,0.196,24.39,12.62,0.381,319.3,0.413,309.9,5.559,0.593,"2016-06-01 01:16:00",0.016,0
"2016-06-01 01:45:00",48,12.62,11.22,11.68,61.25,12.02,"2016-06-01 01:31:00",11.68,"2016-06-01 01:45:00",763.4,0,0,0,0,0,0.196,24.39,12.57,1.052,310.5,0.676,318.7,5.345,1.249,"2016-06-01 01:43:00",0.022,0
"2016-06-01 02:00:00",49,12.61,11.06,11.28,69.93,11.65,"2016-06-01 01:46:00",11.28,"2016-06-01 02:00:00",762.9,0,0,0,0,0,0.196,24.39,12.54,0.779,318.3,0.919,311.4,4.747,1.08,"2016-06-01 01:48:00",0.021,0
"2016-06-01 02:15:00",50,12.6,10.88,11.08,73.24,11.28,"2016-06-01 02:01:00",11.08,"2016-06-01 02:15:00",762.9,0,0,0,0,0,0.196,24.37,12.51,0.542,338.7,0.76,328.4,6.524,0.929,"2016-06-01 02:02:00",0.016,0
"2016-06-01 02:30:00",51,12.59,10.67,10.99,74.67,11.08,"2016-06-01 02:17:00",10.98,"2016-06-01 02:22:00",762.9,0,0,0,0,0,0.196,24.37,12.47,0.216,343.8,0.444,341.1,2.073,0.644,"2016-06-01 02:19:00",0.01,0
"2016-06-01 02:45:00",52,12.59,10.47,10.92,72.74,11.02,"2016-06-01 02:31:00",10.92,"2016-06-01 02:41:00",762.9,0,0,0,0,0,0.196,24.37,12.4,0.106,35.19,0.135,354.5,15.75,0.33,"2016-06-01 02:44:00",0.004,0
"2016-06-01 03:00:00",53,12.58,10.27,10.37,67.46,10.92,"2016-06-01 02:46:00",10.37,"2016-06-01 02:59:00",762.9,0,0,0,0,0,0.196,24.37,12.35,0.503,347.4,0.355,0.298,15.43,0.523,"2016-06-01 02:59:00",0.01,0
"2016-06-01 03:15:00",54,12.58,10.02,10.2,68.58,10.27,"2016-06-01 03:01:00",10.14,"2016-06-01 03:09:00",762.9,0,0,0,0,0,0.196,24.36,12.31,0.777,322.2,0.682,319.8,9.21,0.841,"2016-06-01 03:12:00",0.017,0
"2016-06-01 03:30:00",55,12.57,9.82,10.31,64.4,10.31,"2016-06-01 03:29:00",10.17,"2016-06-01 03:16:00",762.9,0,0,0,0,0,0.196,24.36,12.26,0.528,346.1,0.622,325,10.7,0.818,"2016-06-01 03:19:00",0.017,0
"2016-06-01 03:45:00",56,12.56,9.64,9.97,64.53,10.24,"2016-06-01 03:31:00",9.97,"2016-06-01 03:42:00",762.9,0,0,0,0,0,0.196,24.36,12.19,0.56,307.5,0.731,316.5,9.74,0.871,"2016-06-01 03:33:00",0.019,0
"2016-06-01 04:00:00",57,12.57,9.5,10.71,65.72,10.71,"2016-06-01 04:00:00",10.03,"2016-06-01 03:46:00",762.9,0,0,0,0,0,0.195,24.36,12.14,0.35,317,0.435,315.1,5.934,0.634,"2016-06-01 03:47:00",0.017,0.043
"2016-06-01 04:15:00",58,12.56,9.5,10.99,61.81,11.12,"2016-06-01 04:11:00",10.71,"2016-06-01 04:02:00",762.9,0,0,0,0,0,0.195,24.35,12.09,0,29.41,0.259,339,20.75,0.376,"2016-06-01 04:03:00",0.011,0.094
"2016-06-01 04:30:00",59,12.54,9.41,9.69,67.02,10.85,"2016-06-01 04:16:00",9.69,"2016-06-01 04:28:00",762.9,0.856,0.30826,0,0,0,0.195,24.35,12.05,0.941,315.4,0.699,326,20.26,0.941,"2016-06-01 04:30:00",0.024,0.184
"2016-06-01 04:45:00",60,12.54,9.21,9.46,65.72,9.56,"2016-06-01 04:31:00",9.42,"2016-06-01 04:34:00",762.9,3.425,2.003699,0.001,0.000552802,0,0.195,24.35,11.99,1.06,306.8,0.903,312.7,4.221,1.073,"2016-06-01 04:33:00",0.03,0.3
"2016-06-01 05:00:00",61,12.54,9.06,9.35,65.62,9.56,"2016-06-01 04:49:00",9.35,"2016-06-01 05:00:00",763.1,9.42,5.805598,0.005,0.002571739,0,0.195,24.35,11.95,1.008,316.5,1.045,308.7,5.443,1.202,"2016-06-01 04:57:00",0.035,0.432
"2016-06-01 05:15:00",62,12.55,8.88,9.22,65.79,9.35,"2016-06-01 05:01:00",9.15,"2016-06-01 05:13:00",763.1,16.27,12.02221,0.008,0.005900579,0,0.195,24.35,11.9,0.763,315.7,0.916,310.6,5.027,1.08,"2016-06-01 05:09:00",0.031,0.573
"2016-06-01 05:30:00",63,12.56,8.75,9.49,63.58,9.49,"2016-06-01 05:26:00",9.18,"2016-06-01 05:16:00",763.1,22.26,17.26263,0.01,0.007703196,0,0.195,24.35,11.86,0.43,323.4,0.595,325.7,9.76,0.701,"2016-06-01 05:16:00",0.023,0.723
"2016-06-01 05:45:00",64,12.57,8.68,9.42,64.87,9.63,"2016-06-01 05:37:00",9.42,"2016-06-01 05:44:00",763.1,51.38,30.77409,0.023,0.01409627,0,0.195,24.35,11.82,0.304,313.9,0.463,323,13.11,0.611,"2016-06-01 05:38:00",0.02,0.876
"2016-06-01 06:00:00",65,12.87,8.7,9.59,70.49,9.63,"2016-06-01 05:57:00",9.42,"2016-06-01 05:47:00",763,100.2,70.3852,0.053,0.03847915,0,0.195,24.35,11.83,0.054,314.4,0.254,324.8,6.371,0.472,"2016-06-01 05:48:00",0.015,1.03
"2016-06-01 06:15:00",66,13.16,8.86,9.93,65.42,9.93,"2016-06-01 06:14:00",9.56,"2016-06-01 06:05:00",763,114.7,99.1058,0.062,0.05383784,0,0.195,24.35,11.88,0,291.8,0.091,289.8,11.61,0.323,"2016-06-01 06:07:00",0.013,1.187
"2016-06-01 06:30:00",67,13.39,9.24,10.51,70.73,10.51,"2016-06-01 06:28:00",9.97,"2016-06-01 06:16:00",763,136.1,115.855,0.068,0.06279121,0,0.195,24.35,11.91,0.456,33.45,0.239,298.1,39.54,0.497,"2016-06-01 06:26:00",0.02,1.347
"2016-06-01 06:45:00",68,13.41,9.62,10.75,76.45,10.75,"2016-06-01 06:45:00",10.48,"2016-06-01 06:36:00",763,143.9,131.782,0.076,0.07071081,0,0.195,24.35,11.93,0.717,18.8,0.465,11.17,20,0.717,"2016-06-01 06:45:00",0.026,1.495
"2016-06-01 07:00:00",69,13.4,9.93,10.17,78.28,10.71,"2016-06-01 06:46:00",10.17,"2016-06-01 06:57:00",762.6,154.1,134.248,0.079,0.06873994,0,0.195,24.35,12.02,0.529,321.7,0.608,319.5,18.02,0.802,"2016-06-01 06:46:00",0.026,1.648
"2016-06-01 07:15:00",70,13.41,10.25,10.58,74.91,10.58,"2016-06-01 07:14:00",10.2,"2016-06-01 07:02:00",762.6,156.7,135.0187,0.072,0.08395406,0,0.195,24.33,12.12,0,354.6,0.386,330.9,22.55,0.648,"2016-06-01 07:03:00",0.025,1.802
"2016-06-01 07:30:00",71,13.4,10.52,10.82,74.57,10.92,"2016-06-01 07:25:00",10.54,"2016-06-01 07:20:00",762.6,196.1,164.6114,0.226,0.09257046,0,0.195,24.33,12.21,0.345,322.4,0.352,328.5,27.69,0.714,"2016-06-01 07:25:00",0.026,1.951
"2016-06-01 07:45:00",72,13.37,11.11,10.51,74.95,10.92,"2016-06-01 07:31:00",10.51,"2016-06-01 07:37:00",762.6,316.8,222.5581,0.105,0.1268663,0,0.195,24.33,12.22,0.363,315.9,0.461,284.8,24.1,0.675,"2016-06-01 07:35:00",0.034,2.097
"2016-06-01 08:00:00",73,13.37,11.33,11.53,70.35,11.6,"2016-06-01 07:59:00",10.51,"2016-06-01 07:46:00",762.6,120.7,202.3059,0.059,0.07040603,0,0.194,24.33,12.26,0.506,52.05,0.272,306.8,41.74,0.581,"2016-06-01 07:47:00",0.021,2.238
"2016-06-01 08:15:00",74,13.39,11.54,11.87,70.24,11.9,"2016-06-01 08:13:00",11.33,"2016-06-01 08:02:00",762.6,149.8,120.1002,0.08,0.0593222,0,0.194,24.32,12.35,0.482,309.2,0.378,351.2,32.65,0.72,"2016-06-01 08:07:00",0.023,2.372
"2016-06-01 08:30:00",75,13.37,11.82,12.13,69.45,12.13,"2016-06-01 08:30:00",11.79,"2016-06-01 08:19:00",762.6,195.2,159.9068,0.11,0.08872121,0,0.194,24.32,12.43,0.152,306.6,0.298,324.1,38.52,0.72,"2016-06-01 08:16:00",0.026,2.501
"2016-06-01 08:45:00",76,13.34,12.09,12.6,68.05,12.71,"2016-06-01 08:42:00",12.06,"2016-06-01 08:34:00",762.6,692.6,294.6312,0.229,0.1424983,0,0.194,24.32,12.41,1.098,80.4,0.644,37.39,34.55,1.098,"2016-06-01 08:45:00",0.048,2.621
"2016-06-01 09:00:00",77,13.33,12.3,11.92,68.39,12.6,"2016-06-01 08:46:00",11.72,"2016-06-01 08:55:00",762.4,290.2,343.1469,0.202,0.1572537,0,0.194,24.32,12.41,0.441,39.72,0.752,50.09,13.87,1.125,"2016-06-01 08:48:00",0.052,2.736
"2016-06-01 09:15:00",78,13.34,12.6,12.81,66.89,12.81,"2016-06-01 09:15:00",11.99,"2016-06-01 09:01:00",762.4,315.9,269.691,0.167,0.1486805,0,0.194,24.32,12.48,0.207,15.32,0.399,38.74,22.95,0.598,"2016-06-01 09:13:00",0.042,2.843
"2016-06-01 09:30:00",79,13.32,13.05,13.11,63.97,13.28,"2016-06-01 09:20:00",12.94,"2016-06-01 09:16:00",762.4,383.5,313.0373,0.171,0.155298,0,0.194,24.32,12.55,0.653,70.06,0.521,71.29,23.41,0.761,"2016-06-01 09:23:00",0.049,2.938
"2016-06-01 09:45:00",80,13.32,13.47,13.49,64.51,13.9,"2016-06-01 09:39:00",13.08,"2016-06-01 09:31:00",762.4,360.4,325.3634,0.194,0.1729213,0,0.194,24.32,12.59,1.083,71.07,0.758,94.4,17.14,1.14,"2016-06-01 09:44:00",0.062,3.024
"2016-06-01 10:00:00",81,13.31,13.78,13.62,64.31,13.62,"2016-06-01 09:59:00",13.15,"2016-06-01 09:53:00",762.3,420.3,353.0463,0.226,0.1893437,0,0.194,24.32,12.62,1.037,91.6,1.042,90,12.57,1.232,"2016-06-01 09:47:00",0.072,3.1
"2016-06-01 10:15:00",82,13.29,14.06,13.42,65.12,13.62,"2016-06-01 10:07:00",13.28,"2016-06-01 10:14:00",762.3,482.8,393.0555,0.336,0.2120731,0,0.194,24.31,12.67,1.47,107.1,1.264,87.2,11.75,1.534,"2016-06-01 10:13:00",0.082,3.167
"2016-06-01 10:30:00",83,13.3,14.28,13.83,55.8,13.83,"2016-06-01 10:30:00",13.35,"2016-06-01 10:18:00",762.3,984,650.5728,0.506,0.3968877,0,0.194,24.31,12.69,1.053,118.5,1.096,109.4,10.46,1.423,"2016-06-01 10:29:00",0.118,3.241
"2016-06-01 10:45:00",84,13.29,14.8,14.98,50.08,14.98,"2016-06-01 10:45:00",14.03,"2016-06-01 10:31:00",762.3,989,977.4256,0.508,0.5031465,0,0.194,24.31,12.75,0.498,76.76,0.967,105.1,13.27,1.197,"2016-06-01 10:41:00",0.144,3.302
"2016-06-01 11:00:00",85,13.26,15.85,15.82,43.47,16.13,"2016-06-01 10:56:00",15.15,"2016-06-01 10:46:00",762.1,948,938.5464,0.485,0.483036,0,0.194,24.3,12.89,1.181,106.1,1.028,103.6,12.56,1.406,"2016-06-01 10:57:00",0.154,3.342
"2016-06-01 11:15:00",86,13.24,17.01,17.52,45.31,17.52,"2016-06-01 11:15:00",15.78,"2016-06-01 11:02:00",762.1,1240,971.4982,0.642,0.4998955,0,0.194,24.29,13.13,0.078,276.7,0.436,162.1,67.13,1.093,"2016-06-01 11:01:00",0.128,3.363
"2016-06-01 11:30:00",87,13.17,18.48,17.76,46.8,18.78,"2016-06-01 11:22:00",17.59,"2016-06-01 11:28:00",762.1,1307,1065.912,0.678,0.5511827,0,0.194,24.29,13.32,0.14,97.3,0.264,95.2,55.43,0.771,"2016-06-01 11:24:00",0.131,3.362
"2016-06-01 11:45:00",88,13.18,19.6,18.73,46.18,18.73,"2016-06-01 11:45:00",17.62,"2016-06-01 11:38:00",762.1,1354,1167.337,0.701,0.6042525,0,0.194,24.29,13.46,0.727,129.5,0.52,110.7,16.78,0.864,"2016-06-01 11:36:00",0.156,3.36
"2016-06-01 12:00:00",89,13.16,20.4,17.77,49.37,18.76,"2016-06-01 11:46:00",17.77,"2016-06-01 12:00:00",761.8,1399,1203.697,0.721,0.6216879,0,0.193,24.29,13.84,1.201,99.8,0.949,106.3,8.21,1.597,"2016-06-01 11:57:00",0.183,3.351
"2016-06-01 12:15:00",90,13.14,20.77,18.99,44.92,18.99,"2016-06-01 12:15:00",17.26,"2016-06-01 12:02:00",761.8,1751,1416.327,0.916,0.7351454,0,0.193,24.26,14.2,1.029,108.9,1.036,106.7,14.45,1.222,"2016-06-01 12:01:00",0.21,3.336
"2016-06-01 12:30:00",91,13.16,21.12,19.03,37.95,19.16,"2016-06-01 12:16:00",18.18,"2016-06-01 12:25:00",761.8,1432,1430.263,0.745,0.7448273,0,0.193,24.26,14.51,1.021,149.1,1.243,112.1,15.92,1.532,"2016-06-01 12:17:00",0.234,3.318
"2016-06-01 12:45:00",92,13.13,21.34,19.16,35.7,19.43,"2016-06-01 12:39:00",19.06,"2016-06-01 12:34:00",761.8,1237,1197.071,0.643,0.6222682,0,0.193,24.26,14.69,0.929,125.4,1.048,123.3,16.88,1.411,"2016-06-01 12:40:00",0.208,3.291
